ID,Name,TraName,EnName,ParentID
340000,安徽,安徽,,1
110000,北京,北京,,1
500000,重庆,重慶,,1
350000,福建,福建,,1
620000,甘肃,甘肅,,1
440000,广东,廣東,,1
450000,广西,廣西,,1
520000,贵州,貴州,,1
460000,海南,海南,,1
130000,河北,河北,,1
230000,黑龙江,黑龍江,,1
410000,河南,河南,,1
420000,湖北,湖北,,1
430000,湖南,湖南,,1
320000,江苏,江蘇,,1
360000,江西,江西,,1
220000,吉林,吉林,,1
210000,辽宁,遼寧,,1
150000,内蒙古,內蒙古,,1
640000,宁夏,寧夏,,1
630000,青海,青海,,1
370000,山东,山東,,1
310000,上海,上海,,1
140000,山西,山西,,1
610000,陕西,陝西,,1
510000,四川,四川,,1
120000,天津,天津,,1
650000,新疆,新疆,,1
540000,西藏,西藏,,1
530000,云南,雲南,,1
330000,浙江,浙江,,1
110100,北京,北京,,110000
110101,东城,東城,,110100
110102,西城,西城,,110100
110105,朝阳,朝陽,,110100
110106,丰台,豐臺,,110100
110107,石景山,石景山,,110100
110108,海淀,海澱,,110100
110109,门头沟,門頭溝,,110100
110111,房山,房山,,110100
110112,通州,通州,,110100
110113,顺义,順義,,110100
110114,昌平,昌平,,110100
110115,大兴,大興,,110100
110116,怀柔,懷柔,,110100
110117,平谷,平穀,,110100
110228,密云,密雲,,110100
110229,延庆,延慶,,110100
120100,天津,天津,,120000
120101,和平,和平,,120100
120102,河东,河東,,120100
120103,河西,河西,,120100
120104,南开,南開,,120100
120105,河北,河北,,120100
120106,红桥,紅橋,,120100
120110,东丽,東麗,,120100
120111,西青,西青,,120100
120112,津南,津南,,120100
120113,北辰,北辰,,120100
120114,武清,武清,,120100
120115,宝坻,寶坻,,120100
120116,滨海,濱海,,120100
120221,宁河,寧河,,120100
120223,静海,靜海,,120100
120225,蓟州,薊州,,120100
130100,石家庄,石家莊,,130000
130102,长安,長安,,130100
130104,桥西,橋西,,130100
130105,新华,新華,,130100
130107,井陉矿,井陘礦,,130100
130108,裕华,裕華,,130100
130121,井陉,井陘,,130100
130123,正定,正定,,130100
130124,栾城,欒城,,130100
130125,行唐,行唐,,130100
130126,灵寿,靈壽,,130100
130127,高邑,高邑,,130100
130128,深泽,深澤,,130100
130129,赞皇,贊皇,,130100
130130,无极,無極,,130100
130131,平山,平山,,130100
130132,元氏,元氏,,130100
130133,赵县,趙縣,,130100
130181,辛集,辛集,,130100
130182,藁城,槁城,,130100
130183,晋州,晉州,,130100
130184,新乐,新樂,,130100
130185,鹿泉,鹿泉,,130100
130200,唐山,唐山,,130000
130202,路南,路南,,130200
130203,路北,路北,,130200
130204,古冶,古冶,,130200
130205,开平,開平,,130200
130207,丰南,豐南,,130200
130208,丰润,豐潤,,130200
130223,滦县,灤縣,,130200
130224,滦南,灤南,,130200
130225,乐亭,樂亭,,130200
130227,迁西,遷西,,130200
130229,玉田,玉田,,130200
130230,曹妃甸,曹妃甸,,130200
130281,遵化,遵化,,130200
130283,迁安,遷安,,130200
130300,秦皇岛,秦皇島,,130000
130302,海港,海港,,130300
130303,山海关,山海關,,130300
130304,北戴河,北戴河,,130300
130321,青龙,青龍,,130300
130322,昌黎,昌黎,,130300
130323,抚宁,撫寧,,130300
130324,卢龙,盧龍,,130300
130400,邯郸,邯鄲,,130000
130402,邯山,邯山,,130400
130403,丛台,叢臺,,130400
130404,复兴,複興,,130400
130406,峰峰矿,峰峰礦,,130400
130423,临漳,臨漳,,130400
130424,成安,成安,,130400
130425,大名,大名,,130400
130426,涉县,涉縣,,130400
130427,磁县,磁縣,,130400
130428,肥乡,肥鄉,,130400
130429,永年,永年,,130400
130430,邱县,邱縣,,130400
130431,鸡泽,雞澤,,130400
130432,广平,廣平,,130400
130433,馆陶,館陶,,130400
130434,魏县,魏縣,,130400
130435,曲周,曲周,,130400
130481,武安,武安,,130400
130500,邢台,邢臺,,130000
130502,桥东,橋東,,130500
130503,桥西,橋西,,130500
130521,邢台,邢臺,,130500
130522,临城,臨城,,130500
130523,内丘,內丘,,130500
130524,柏乡,柏鄉,,130500
130525,隆尧,隆堯,,130500
130526,任县,任縣,,130500
130527,南和,南和,,130500
130528,宁晋,寧晉,,130500
130529,巨鹿,巨鹿,,130500
130530,新河,新河,,130500
130531,广宗,廣宗,,130500
130532,平乡,平鄉,,130500
130533,威县,威縣,,130500
130534,清河,清河,,130500
130535,临西,臨西,,130500
130581,南宫,南宮,,130500
130582,沙河,沙河,,130500
130600,保定,保定,,130000
130602,竞秀,競秀,,130600
130603,莲池,蓮池,,130600
130621,满城,滿城,,130600
130622,清苑,清苑,,130600
130623,涞水,淶水,,130600
130624,阜平,阜平,,130600
130625,徐水,徐水,,130600
130626,定兴,定興,,130600
130627,唐县,唐縣,,130600
130628,高阳,高陽,,130600
130629,容城,容城,,130600
130630,涞源,淶源,,130600
130631,望都,望都,,130600
130632,安新,安新,,130600
130633,易县,易縣,,130600
130634,曲阳,曲陽,,130600
130635,蠡县,蠡縣,,130600
130636,顺平,順平,,130600
130637,博野,博野,,130600
130638,雄县,雄縣,,130600
130681,涿州,涿州,,130600
130682,定州,定州,,130600
130683,安国,安國,,130600
130684,高碑店,高碑店,,130600
130700,张家口,張家口,,130000
130702,桥东,橋東,,130700
130703,桥西,橋西,,130700
130705,宣化,宣化,,130700
130706,下花园,下花園,,130700
130722,张北,張北,,130700
130723,康保,康保,,130700
130724,沽源,沽源,,130700
130725,尚义,尚義,,130700
130726,蔚县,蔚縣,,130700
130727,阳原,陽原,,130700
130728,怀安,懷安,,130700
130729,万全,萬全,,130700
130730,怀来,懷來,,130700
130731,涿鹿,涿鹿,,130700
130732,赤城,赤城,,130700
130733,崇礼,崇禮,,130700
130800,承德,承德,,130000
130802,双桥,雙橋,,130800
130803,双滦,雙灤,,130800
130804,鹰手营子矿,鷹手營子礦,,130800
130821,承德,承德,,130800
130822,兴隆,興隆,,130800
130823,平泉,平泉,,130800
130824,滦平,灤平,,130800
130825,隆化,隆化,,130800
130826,丰宁,豐寧,,130800
130827,宽城,寬城,,130800
130828,围场,圍場,,130800
130900,沧州,滄州,,130000
130902,新华,新華,,130900
130903,运河,運河,,130900
130921,沧县,滄縣,,130900
130922,青县,青縣,,130900
130923,东光,東光,,130900
130924,海兴,海興,,130900
130925,盐山,鹽山,,130900
130926,肃宁,肅寧,,130900
130927,南皮,南皮,,130900
130928,吴桥,吳橋,,130900
130929,献县,獻縣,,130900
130930,孟村,孟村,,130900
130981,泊头,泊頭,,130900
130982,任丘,任丘,,130900
130983,黄骅,黃驊,,130900
130984,河间,河間,,130900
131000,廊坊,廊坊,,130000
131002,安次,安次,,131000
131003,广阳,廣陽,,131000
131022,固安,固安,,131000
131023,永清,永清,,131000
131024,香河,香河,,131000
131025,大城,大城,,131000
131026,文安,文安,,131000
131028,大厂,大廠,,131000
131081,霸州,霸州,,131000
131082,三河,三河,,131000
131100,衡水,衡水,,130000
131102,桃城,桃城,,131100
131121,枣强,棗強,,131100
131122,武邑,武邑,,131100
131123,武强,武強,,131100
131124,饶阳,饒陽,,131100
131125,安平,安平,,131100
131126,故城,故城,,131100
131127,景县,景縣,,131100
131128,阜城,阜城,,131100
131181,冀州,冀州,,131100
131182,深州,深州,,131100
140100,太原,太原,,140000
140105,小店,小店,,140100
140106,迎泽,迎澤,,140100
140107,杏花岭,杏花嶺,,140100
140108,尖草坪,尖草坪,,140100
140109,万柏林,萬柏林,,140100
140110,晋源,晉源,,140100
140121,清徐,清徐,,140100
140122,阳曲,陽曲,,140100
140123,娄烦,婁煩,,140100
140181,古交,古交,,140100
140200,大同,大同,,140000
140202,城区,城區,,140200
140203,矿区,礦區,,140200
140211,南郊,南郊,,140200
140212,新荣,新榮,,140200
140221,阳高,陽高,,140200
140222,天镇,天鎮,,140200
140223,广灵,廣靈,,140200
140224,灵丘,靈丘,,140200
140225,浑源,渾源,,140200
140226,左云,左雲,,140200
140227,大同,大同,,140200
140300,阳泉,陽泉,,140000
140302,城区,城區,,140300
140303,矿区,礦區,,140300
140311,郊区,郊區,,140300
140321,平定,平定,,140300
140322,盂县,盂縣,,140300
140400,长治,長治,,140000
140421,长治,長治,,140400
140423,襄垣,襄垣,,140400
140424,屯留,屯留,,140400
140425,平顺,平順,,140400
140426,黎城,黎城,,140400
140427,壶关,壺關,,140400
140428,长子,長子,,140400
140429,武乡,武鄉,,140400
140430,沁县,沁縣,,140400
140431,沁源,沁源,,140400
140481,潞城,潞城,,140400
140482,城区,城區,,140400
140483,郊区,郊區,,140400
140500,晋城,晉城,,140000
140502,城区,城區,,140500
140521,沁水,沁水,,140500
140522,阳城,陽城,,140500
140524,陵川,陵川,,140500
140525,泽州,澤州,,140500
140581,高平,高平,,140500
140600,朔州,朔州,,140000
140602,朔城,朔城,,140600
140603,平鲁,平魯,,140600
140621,山阴,山陰,,140600
140622,应县,應縣,,140600
140623,右玉,右玉,,140600
140624,怀仁,懷仁,,140600
140700,晋中,晉中,,140000
140702,榆次,榆次,,140700
140721,榆社,榆社,,140700
140722,左权,左權,,140700
140723,和顺,和順,,140700
140724,昔阳,昔陽,,140700
140725,寿阳,壽陽,,140700
140726,太谷,太穀,,140700
140727,祁县,祁縣,,140700
140728,平遥,平遙,,140700
140729,灵石,靈石,,140700
140781,介休,介休,,140700
140800,运城,運城,,140000
140802,盐湖,鹽湖,,140800
140821,临猗,臨猗,,140800
140822,万荣,萬榮,,140800
140823,闻喜,聞喜,,140800
140824,稷山,稷山,,140800
140825,新绛,新絳,,140800
140826,绛县,絳縣,,140800
140827,垣曲,垣曲,,140800
140828,夏县,夏縣,,140800
140829,平陆,平陸,,140800
140830,芮城,芮城,,140800
140881,永济,永濟,,140800
140882,河津,河津,,140800
140900,忻州,忻州,,140000
140902,忻府,忻府,,140900
140921,定襄,定襄,,140900
140922,五台,五臺,,140900
140923,代县,代縣,,140900
140924,繁峙,繁峙,,140900
140925,宁武,寧武,,140900
140926,静乐,靜樂,,140900
140927,神池,神池,,140900
140928,五寨,五寨,,140900
140929,岢岚,岢嵐,,140900
140930,河曲,河曲,,140900
140931,保德,保德,,140900
140932,偏关,偏關,,140900
140981,原平,原平,,140900
141000,临汾,臨汾,,140000
141002,尧都,堯都,,141000
141021,曲沃,曲沃,,141000
141022,翼城,翼城,,141000
141023,襄汾,襄汾,,141000
141024,洪洞,洪洞,,141000
141025,古县,古縣,,141000
141026,安泽,安澤,,141000
141027,浮山,浮山,,141000
141028,吉县,吉縣,,141000
141029,乡宁,鄉寧,,141000
141030,大宁,大寧,,141000
141031,隰县,隰縣,,141000
141032,永和,永和,,141000
141033,蒲县,蒲縣,,141000
141034,汾西,汾西,,141000
141081,侯马,侯馬,,141000
141082,霍州,霍州,,141000
141100,吕梁,呂梁,,140000
141102,离石,離石,,141100
141121,文水,文水,,141100
141122,交城,交城,,141100
141123,兴县,興縣,,141100
141124,临县,臨縣,,141100
141125,柳林,柳林,,141100
141126,石楼,石樓,,141100
141127,岚县,嵐縣,,141100
141128,方山,方山,,141100
141129,中阳,中陽,,141100
141130,交口,交口,,141100
141181,孝义,孝義,,141100
141182,汾阳,汾陽,,141100
150100,呼和浩特,呼和浩特,,150000
150102,新城,新城,,150100
150103,回民,回民,,150100
150104,玉泉,玉泉,,150100
150105,赛罕,賽罕,,150100
150121,土默特左,土默特左,,150100
150122,托克托,托克托,,150100
150123,和林格尔,和林格爾,,150100
150124,清水河,清水河,,150100
150125,武川,武川,,150100
150200,包头,包頭,,150000
150202,东河,東河,,150200
150203,昆都仑,昆都侖,,150200
150204,青山,青山,,150200
150205,石拐,石拐,,150200
150206,白云矿区,白雲礦區,,150200
150207,九原,九原,,150200
150221,土默特右,土默特右,,150200
150222,固阳,固陽,,150200
150223,达尔罕茂明安联合,達爾罕茂明安聯合,,150200
150300,乌海,烏海,,150000
150302,海勃湾,海勃灣,,150300
150303,海南,海南,,150300
150304,乌达,烏達,,150300
150400,赤峰,赤峰,,150000
150402,红山,紅山,,150400
150403,元宝山,元寶山,,150400
150404,松山,松山,,150400
150421,阿鲁科尔沁,阿魯科爾沁,,150400
150422,巴林左,巴林左,,150400
150423,巴林右,巴林右,,150400
150424,林西,林西,,150400
150425,克什克腾,克什克騰,,150400
150426,翁牛特,翁牛特,,150400
150428,喀喇沁,喀喇沁,,150400
150429,宁城,寧城,,150400
150430,敖汉,敖漢,,150400
150500,通辽,通遼,,150000
150502,科尔沁,科爾沁,,150500
150521,科尔沁左翼中,科爾沁左翼中,,150500
150522,科尔沁左翼后,科爾沁左翼後,,150500
150523,开鲁,開魯,,150500
150524,库伦,庫倫,,150500
150525,奈曼,奈曼,,150500
150526,扎鲁特,紮魯特,,150500
150581,霍林郭勒,霍林郭勒,,150500
150600,鄂尔多斯,鄂爾多斯,,150000
150602,东胜,東勝,,150600
150603,康巴什,康巴什,,150600
150621,达拉特,達拉特,,150600
150622,准格尔,準格爾,,150600
150623,鄂托克前,鄂托克前,,150600
150624,鄂托克,鄂托克,,150600
150625,杭锦,杭錦,,150600
150626,乌审,烏審,,150600
150627,伊金霍洛,伊金霍洛,,150600
150700,呼伦贝尔,呼倫貝爾,,150000
150702,海拉尔,海拉爾,,150700
150703,扎赉诺尔,紮賚諾爾,,150700
150721,阿荣,阿榮,,150700
150722,莫力达瓦,莫力達瓦,,150700
150723,鄂伦春,鄂倫春,,150700
150724,鄂温克,鄂溫克,,150700
150725,陈巴尔虎,陳巴爾虎,,150700
150726,新巴尔虎左,新巴爾虎左,,150700
150727,新巴尔虎右,新巴爾虎右,,150700
150781,满洲里,滿洲裏,,150700
150782,牙克石,牙克石,,150700
150783,扎兰屯,紮蘭屯,,150700
150784,额尔古纳,額爾古納,,150700
150785,根河,根河,,150700
150800,巴彦淖尔,巴彥淖爾,,150000
150802,临河,臨河,,150800
150821,五原,五原,,150800
150822,磴口,磴口,,150800
150823,乌拉特前,烏拉特前,,150800
150824,乌拉特中,烏拉特中,,150800
150825,乌拉特后,烏拉特後,,150800
150826,杭锦后,杭錦後,,150800
150900,乌兰察布,烏蘭察布,,150000
150902,集宁,集寧,,150900
150921,卓资,卓資,,150900
150922,化德,化德,,150900
150923,商都,商都,,150900
150924,兴和,興和,,150900
150925,凉城,涼城,,150900
150926,察哈尔右翼前,察哈爾右翼前,,150900
150927,察哈尔右翼中,察哈爾右翼中,,150900
150928,察哈尔右翼后,察哈爾右翼後,,150900
150929,四子王,四子王,,150900
150981,丰镇,豐鎮,,150900
152200,兴安,興安,,150000
152201,乌兰浩特,烏蘭浩特,,152200
152202,阿尔山,阿爾山,,152200
152221,科尔沁右翼前,科爾沁右翼前,,152200
152222,科尔沁右翼中,科爾沁右翼中,,152200
152223,扎赉特,紮賚特,,152200
152224,突泉,突泉,,152200
152500,锡林郭勒,錫林郭勒,,150000
152501,二连浩特,二連浩特,,152500
152502,锡林浩特,錫林浩特,,152500
152522,阿巴嘎,阿巴嘎,,152500
152523,苏尼特左,蘇尼特左,,152500
152524,苏尼特右,蘇尼特右,,152500
152525,东乌珠穆沁,東烏珠穆沁,,152500
152526,西乌珠穆沁,西烏珠穆沁,,152500
152527,太仆寺,太僕寺,,152500
152528,镶黄,鑲黃,,152500
152529,正镶白,正鑲白,,152500
152530,正蓝,正藍,,152500
152531,多伦,多倫,,152500
152900,阿拉善,阿拉善,,150000
152921,阿拉善左,阿拉善左,,152900
152922,阿拉善右,阿拉善右,,152900
152923,额济纳,額濟納,,152900
210100,沈阳,沈陽,,210000
210102,和平,和平,,210100
210103,沈河,沈河,,210100
210104,大东,大東,,210100
210105,皇姑,皇姑,,210100
210106,铁西,鐵西,,210100
210111,苏家屯,蘇家屯,,210100
210112,浑南,渾南,,210100
210114,于洪,於洪,,210100
210122,辽中,遼中,,210100
210123,康平,康平,,210100
210124,法库,法庫,,210100
210181,新民,新民,,210100
210184,沈北,沈北,,210100
210200,大连,大連,,210000
210202,中山,中山,,210200
210203,西岗,西崗,,210200
210204,沙河口,沙河口,,210200
210211,甘井子,甘井子,,210200
210212,旅顺口,旅順口,,210200
210213,金州,金州,,210200
210224,长海,長海,,210200
210281,瓦房店,瓦房店,,210200
210282,普兰店,普蘭店,,210200
210283,庄河,莊河,,210200
210300,鞍山,鞍山,,210000
210302,铁东,鐵東,,210300
210303,铁西,鐵西,,210300
210304,立山,立山,,210300
210311,千山,千山,,210300
210321,台安,臺安,,210300
210323,岫岩,岫巖,,210300
210381,海城,海城,,210300
210400,抚顺,撫順,,210000
210402,新抚,新撫,,210400
210403,东洲,東洲,,210400
210404,望花,望花,,210400
210411,顺城,順城,,210400
210421,抚顺,撫順,,210400
210422,新宾,新賓,,210400
210423,清原,清原,,210400
210500,本溪,本溪,,210000
210502,平山,平山,,210500
210503,溪湖,溪湖,,210500
210504,明山,明山,,210500
210505,南芬,南芬,,210500
210521,本溪,本溪,,210500
210522,桓仁,桓仁,,210500
210600,丹东,丹東,,210000
210602,元宝,元寶,,210600
210603,振兴,振興,,210600
210604,振安,振安,,210600
210624,宽甸,寬甸,,210600
210681,东港,東港,,210600
210682,凤城,鳳城,,210600
210700,锦州,錦州,,210000
210702,古塔,古塔,,210700
210703,凌河,淩河,,210700
210711,太和,太和,,210700
210726,黑山,黑山,,210700
210727,义县,義縣,,210700
210781,凌海,淩海,,210700
210782,北镇,北鎮,,210700
210800,营口,營口,,210000
210802,站前,站前,,210800
210803,西市,西市,,210800
210804,鲅鱼圈,鮁魚圈,,210800
210811,老边,老邊,,210800
210881,盖州,蓋州,,210800
210882,大石桥,大石橋,,210800
210900,阜新,阜新,,210000
210902,海州,海州,,210900
210903,新邱,新邱,,210900
210904,太平,太平,,210900
210905,清河门,清河門,,210900
210911,细河,細河,,210900
210921,阜新,阜新,,210900
210922,彰武,彰武,,210900
211000,辽阳,遼陽,,210000
211002,白塔,白塔,,211000
211003,文圣,文聖,,211000
211004,宏伟,宏偉,,211000
211005,弓长岭,弓長嶺,,211000
211011,太子河,太子河,,211000
211021,辽阳,遼陽,,211000
211081,灯塔,燈塔,,211000
211100,盘锦,盤錦,,210000
211102,双台子,雙臺子,,211100
211103,兴隆台,興隆臺,,211100
211121,大洼,大窪,,211100
211122,盘山,盤山,,211100
211200,铁岭,鐵嶺,,210000
211202,银州,銀州,,211200
211204,清河,清河,,211200
211221,铁岭,鐵嶺,,211200
211223,西丰,西豐,,211200
211224,昌图,昌圖,,211200
211281,调兵山,調兵山,,211200
211282,开原,開原,,211200
211300,朝阳,朝陽,,210000
211302,双塔,雙塔,,211300
211303,龙城,龍城,,211300
211321,朝阳,朝陽,,211300
211322,建平,建平,,211300
211324,喀左,喀左,,211300
211381,北票,北票,,211300
211382,凌源,淩源,,211300
211400,葫芦岛,葫蘆島,,210000
211402,连山,連山,,211400
211403,龙港,龍港,,211400
211404,南票,南票,,211400
211421,绥中,綏中,,211400
211422,建昌,建昌,,211400
211481,兴城,興城,,211400
220100,长春,長春,,220000
220102,南关,南關,,220100
220103,宽城,寬城,,220100
220104,朝阳,朝陽,,220100
220105,二道,二道,,220100
220106,绿园,綠園,,220100
220112,双阳,雙陽,,220100
220122,农安,農安,,220100
220181,九台,九臺,,220100
220182,榆树,榆樹,,220100
220183,德惠,德惠,,220100
220200,吉林,吉林,,220000
220202,昌邑,昌邑,,220200
220203,龙潭,龍潭,,220200
220204,船营,船營,,220200
220211,丰满,豐滿,,220200
220221,永吉,永吉,,220200
220281,蛟河,蛟河,,220200
220282,桦甸,樺甸,,220200
220283,舒兰,舒蘭,,220200
220284,磐石,磐石,,220200
220300,四平,四平,,220000
220302,铁西,鐵西,,220300
220303,铁东,鐵東,,220300
220322,梨树,梨樹,,220300
220323,伊通,伊通,,220300
220381,公主岭,公主嶺,,220300
220382,双辽,雙遼,,220300
220400,辽源,遼源,,220000
220402,龙山,龍山,,220400
220403,西安,西安,,220400
220421,东丰,東豐,,220400
220422,东辽,東遼,,220400
220500,通化,通化,,220000
220502,东昌,東昌,,220500
220503,二道江,二道江,,220500
220521,通化,通化,,220500
220523,辉南,輝南,,220500
220524,柳河,柳河,,220500
220581,梅河口,梅河口,,220500
220582,集安,集安,,220500
220600,白山,白山,,220000
220602,浑江,渾江,,220600
220621,抚松,撫松,,220600
220622,靖宇,靖宇,,220600
220623,长白,長白,,220600
220625,江源,江源,,220600
220681,临江,臨江,,220600
220700,松原,松原,,220000
220702,宁江,寧江,,220700
220721,前郭,前郭,,220700
220722,长岭,長嶺,,220700
220723,乾安,乾安,,220700
220724,扶余,扶余,,220700
220800,白城,白城,,220000
220802,洮北,洮北,,220800
220821,镇赉,鎮賚,,220800
220822,通榆,通榆,,220800
220881,洮南,洮南,,220800
220882,大安,大安,,220800
222400,延边朝鲜族,延邊朝鮮族,,220000
222401,延吉,延吉,,222400
222402,图们,圖們,,222400
222403,敦化,敦化,,222400
222404,珲春,琿春,,222400
222405,龙井,龍井,,222400
222406,和龙,和龍,,222400
222424,汪清,汪清,,222400
222426,安图,安圖,,222400
230100,哈尔滨,哈爾濱,,230000
230102,道里,道裏,,230100
230103,南岗,南崗,,230100
230104,道外,道外,,230100
230106,香坊,香坊,,230100
230108,平房,平房,,230100
230109,松北,松北,,230100
230111,呼兰,呼蘭,,230100
230123,依兰,依蘭,,230100
230124,方正,方正,,230100
230125,宾县,賓縣,,230100
230126,巴彦,巴彥,,230100
230127,木兰,木蘭,,230100
230128,通河,通河,,230100
230129,延寿,延壽,,230100
230181,阿城,阿城,,230100
230182,双城,雙城,,230100
230183,尚志,尚志,,230100
230184,五常,五常,,230100
230200,齐齐哈尔,齊齊哈爾,,230000
230202,龙沙,龍沙,,230200
230203,建华,建華,,230200
230204,铁锋,鐵鋒,,230200
230205,昂昂溪,昂昂溪,,230200
230206,富拉尔基,富拉爾基,,230200
230207,碾子山,碾子山,,230200
230208,梅里斯达斡尔族,梅裏斯達斡爾族,,230200
230221,龙江,龍江,,230200
230223,依安,依安,,230200
230224,泰来,泰來,,230200
230225,甘南,甘南,,230200
230227,富裕,富裕,,230200
230229,克山,克山,,230200
230230,克东,克東,,230200
230231,拜泉,拜泉,,230200
230281,讷河,訥河,,230200
230300,鸡西,雞西,,230000
230302,鸡冠,雞冠,,230300
230303,恒山,恒山,,230300
230304,滴道,滴道,,230300
230305,梨树,梨樹,,230300
230306,城子河,城子河,,230300
230307,麻山,麻山,,230300
230321,鸡东,雞東,,230300
230381,虎林,虎林,,230300
230382,密山,密山,,230300
230400,鹤岗,鶴崗,,230000
230402,向阳,向陽,,230400
230403,工农,工農,,230400
230404,南山,南山,,230400
230405,兴安,興安,,230400
230406,东山,東山,,230400
230407,兴山,興山,,230400
230421,萝北,蘿北,,230400
230422,绥滨,綏濱,,230400
230500,双鸭山,雙鴨山,,230000
230502,尖山,尖山,,230500
230503,岭东,嶺東,,230500
230505,四方台,四方臺,,230500
230506,宝山,寶山,,230500
230521,集贤,集賢,,230500
230522,友谊,友誼,,230500
230523,宝清,寶清,,230500
230524,饶河,饒河,,230500
230600,大庆,大慶,,230000
230602,萨尔图,薩爾圖,,230600
230603,龙凤,龍鳳,,230600
230604,让胡路,讓胡路,,230600
230605,红岗,紅崗,,230600
230606,大同,大同,,230600
230621,肇州,肇州,,230600
230622,肇源,肇源,,230600
230623,林甸,林甸,,230600
230624,杜尔伯特,杜爾伯特,,230600
230700,伊春,伊春,,230000
230702,伊春,伊春,,230700
230703,南岔,南岔,,230700
230704,友好,友好,,230700
230705,西林,西林,,230700
230706,翠峦,翠巒,,230700
230707,新青,新青,,230700
230708,美溪,美溪,,230700
230709,金山屯,金山屯,,230700
230710,五营,五營,,230700
230711,乌马河,烏馬河,,230700
230712,汤旺河,湯旺河,,230700
230713,带岭,帶嶺,,230700
230714,乌伊岭,烏伊嶺,,230700
230715,红星,紅星,,230700
230716,上甘岭,上甘嶺,,230700
230722,嘉荫,嘉蔭,,230700
230781,铁力,鐵力,,230700
230800,佳木斯,佳木斯,,230000
230803,向阳,向陽,,230800
230804,前进,前進,,230800
230805,东风,東風,,230800
230811,郊区,郊區,,230800
230822,桦南,樺南,,230800
230826,桦川,樺川,,230800
230828,汤原,湯原,,230800
230833,抚远,撫遠,,230800
230881,同江,同江,,230800
230882,富锦,富錦,,230800
230900,七台河,七臺河,,230000
230902,新兴,新興,,230900
230903,桃山,桃山,,230900
230904,茄子河,茄子河,,230900
230921,勃利,勃利,,230900
231000,牡丹江,牡丹江,,230000
231002,东安,東安,,231000
231003,阳明,陽明,,231000
231004,爱民,愛民,,231000
231005,西安,西安,,231000
231024,东宁,東寧,,231000
231025,林口,林口,,231000
231081,绥芬河,綏芬河,,231000
231083,海林,海林,,231000
231084,宁安,寧安,,231000
231085,穆棱,穆棱,,231000
231100,黑河,黑河,,230000
231102,爱辉,愛輝,,231100
231121,嫩江,嫩江,,231100
231123,逊克,遜克,,231100
231124,孙吴,孫吳,,231100
231181,北安,北安,,231100
231182,五大连池,五大連池,,231100
231200,绥化,綏化,,230000
231202,北林,北林,,231200
231221,望奎,望奎,,231200
231222,兰西,蘭西,,231200
231223,青冈,青岡,,231200
231224,庆安,慶安,,231200
231225,明水,明水,,231200
231226,绥棱,綏棱,,231200
231281,安达,安達,,231200
231282,肇东,肇東,,231200
231283,海伦,海倫,,231200
232700,大兴安岭,大興安嶺,,230000
232721,呼玛,呼瑪,,232700
232722,塔河,塔河,,232700
232723,漠河,漠河,,232700
232724,加格达奇,加格達奇,,232700
310100,上海,上海,,310000
310101,黄浦,黃浦,,310100
310104,徐汇,徐匯,,310100
310105,长宁,長寧,,310100
310106,静安,靜安,,310100
310107,普陀,普陀,,310100
310109,虹口,虹口,,310100
310110,杨浦,楊浦,,310100
310112,闵行,閔行,,310100
310113,宝山,寶山,,310100
310114,嘉定,嘉定,,310100
310115,浦东,浦東,,310100
310116,金山,金山,,310100
310117,松江,松江,,310100
310118,青浦,青浦,,310100
310120,奉贤,奉賢,,310100
310230,崇明,崇明,,310100
320100,南京,南京,,320000
320102,玄武,玄武,,320100
320104,秦淮,秦淮,,320100
320105,建邺,建鄴,,320100
320106,鼓楼,鼓樓,,320100
320111,浦口,浦口,,320100
320113,栖霞,棲霞,,320100
320114,雨花台,雨花臺,,320100
320115,江宁,江寧,,320100
320116,六合,六合,,320100
320124,溧水,溧水,,320100
320125,高淳,高淳,,320100
320200,无锡,無錫,,320000
320205,锡山,錫山,,320200
320206,惠山,惠山,,320200
320211,滨湖,濱湖,,320200
320213,梁溪,梁溪,,320200
320214,新吴,新吳,,320200
320281,江阴,江陰,,320200
320282,宜兴,宜興,,320200
320300,徐州,徐州,,320000
320302,鼓楼,鼓樓,,320300
320303,云龙,雲龍,,320300
320305,贾汪,賈汪,,320300
320311,泉山,泉山,,320300
320321,丰县,豐縣,,320300
320322,沛县,沛縣,,320300
320323,铜山,銅山,,320300
320324,睢宁,睢寧,,320300
320381,新沂,新沂,,320300
320382,邳州,邳州,,320300
320400,常州,常州,,320000
320402,天宁,天寧,,320400
320404,钟楼,鐘樓,,320400
320411,新北,新北,,320400
320412,武进,武進,,320400
320481,溧阳,溧陽,,320400
320482,金坛,金壇,,320400
320500,苏州,蘇州,,320000
320505,虎丘,虎丘,,320500
320506,吴中,吳中,,320500
320507,相城,相城,,320500
320508,姑苏,姑蘇,,320500
320581,常熟,常熟,,320500
320582,张家港,張家港,,320500
320583,昆山,昆山,,320500
320584,吴江,吳江,,320500
320585,太仓,太倉,,320500
320600,南通,南通,,320000
320602,崇川,崇川,,320600
320611,港闸,港閘,,320600
320612,通州,通州,,320600
320621,海安,海安,,320600
320623,如东,如東,,320600
320681,启东,啟東,,320600
320682,如皋,如皋,,320600
320684,海门,海門,,320600
320700,连云港,連雲港,,320000
320703,连云,連雲,,320700
320706,海州,海州,,320700
320721,赣榆,贛榆,,320700
320722,东海,東海,,320700
